,product_name,price,seller,location,number_sold,rating,link
112,Hardys Tintara Shiraz,600000,Minumanku,Jakarta Utara,2,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopUd6A1RoprDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSzXr7-e3Voke7YNQJWGr32M31YfH1uszMoUQsuG1sB6gcP6euVbg_uFz_B_oRVprIeNQ7VB13g-9fBjrSy7H3Nug9-W6JYaHcW2zsgEHfOy6Voe8Ay7_VCB1S221O1FP3Fhr7Pa1JuJ8VgxypoMHAPVoco21BxgeOBmP32Z61hsUiFiPcBWgZUEH_yN6_UdHAHp6mFiyRCsUsth6AnFbm-FQRo2PcB5QiUEomFiy3hSUstirI-5gIusPVY7QOYFrMYjP3o7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pHObAeOopnDoA1R6u7DUMNwyfVXgcBjy9zB9fVjraUEopHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHpjabsrFo_rOoAnpHsnOopHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW1MOvzOjO3M2CHJh139Bg8BB7_jPzHjNAHAuvuOBE_VPZq1OW39B6QuBR_jPuHOBNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRxizpjpgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z92vuJBO_S2CH1NEu_CozJON_1zuH7ONZsjibm-sQIupPcua9fBj9RyaUstpH_nfoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUSCaq3oB9f-2gmUEH_KFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstNHpUXHpj7opeOosyOo_jN6ZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFHsKfHp1fHsK7H_1OosjhHAPY?pub_domain=0&ob=23&is_search=1&pub_id=0&dv=desktop&pub_unit=0&t=desktop&keywords=perak+1oz&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Fminumanku%2Fhardys-tintara-shiraz%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&page=5
113,PERAK SILVER PERTH MINT KOALA 2022 1oZ (31.1gr) + FREE GIFT,695000,PACIH,Depok,1,5.0,https://www.tokopedia.com/pacih/perak-silver-perth-mint-koala-2022-1oz-31-1gr-free-gift?extParam=ivf%3Dfalse%26src%3Dsearch
114,Koin Perak Australian Kookaburra 2020 1oz,900000,dapoer dewidewi,Kab. Sumenep,1,5.0,https://www.tokopedia.com/dapoerdewidewi/koin-perak-australian-kookaburra-2020-1oz?extParam=ivf%3Dfalse%26src%3Dsearch
115,Kowi graphite crucible 2 kg alat lebur logam emas dan perak,256000,ARAMBANA SHOP 2,Surabaya,4,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jfHsrhHsJabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUE6AnFbm-FQRo2PcB5QiUE6mFiy3hSUstirI-5gIusPVY7QOYFrMYjP3o7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sUNomdf6AjpH_Ufo_jRoAjObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu-W_7Pgou2ke_CHuVBN392gPJNI1_-6epnO_OPg8jh91MBoQuBN_MOgP7NIu_og81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9Pd3I2z8jY13sxMz7N2Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-o1NAoA-vzcWE_uz-HjN1qpo6zcDhZ3dFvZUDUMoDP9o7g9-wq3zwPsUi6s1fHsKDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6sKFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstd6AHXopeF6_JFopJho_eObm-hP3ua8uYag3hay3N09RosQR-BUstFbsnOoAe7H_y7o_jfosKFo_rdwe?pub_domain=0&keywords=perak+1oz&r=https%3A%2F%2Fwww.tokopedia.com%2Farambana%2Fkowi-graphite-crucible-2-kg-alat-lebur-logam-emas-dan-perak%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&src=search&is_search=1&t=desktop&ob=23&page=5&management_type=1&dv=desktop&pub_id=0
116,Koin Perak Panda 2016 30 gr Silver srh batangan coin rcm nadir dirham,669000,GOLD DINAR,Jakarta Timur,19,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_raH_HRHpnhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUSCaQfzOyRzwPcYwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUsta6AHXH_1O6_JNosUhopnNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OZQ1YI3_uqqjJF_Vzg8uBE39z6zOJa_jHFo1Y9392HuO-2_3Og81NW39P6zO1p39B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8VxE192vuVtdgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_zo8_zd_Bzuo1O1qp-oqj1p_1z0HJBXHA7ibm-sQIupPcua9fBj9RyaUstOosUdbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaopyNUiFioAHNoiUDUsHdHpHi9ZFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6AUpbsUp6_rpH_JfopHfbm-hP3ua8uYag3hay3N09RosQR-BUstFbsna6_HFoAHOHsHaHpJdo_Kdwe?pub_unit=0&dv=desktop&management_type=1&t=desktop&keywords=perak+1oz&page=5&r=https%3A%2F%2Fwww.tokopedia.com%2Fgold-dinar%2Fkoin-perak-panda-2016-30-gr-silver-srh-batangan-coin-rcm-nadir-dirham%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&src=search&pub_id=0&pub_domain=0&ob=23
117,Isilver x TDS Surabaya uncolour Silver Medal 1oz,600000,Kura Emas,Kab. Sukoharjo,1,5.0,https://www.tokopedia.com/kuraemas/isilver-x-tds-surabaya-uncolour-silver-medal-1oz?extParam=ivf%3Dfalse%26src%3Dsearch
118,Bullionspot Colour silver medal Yin Yang Lotus 1oz,625000,Kura Emas,Kab. Sukoharjo,7,5.0,https://www.tokopedia.com/kuraemas/bullionspot-colour-silver-medal-yin-yang-lotus-1oz?extParam=ivf%3Dfalse%26src%3Dsearch
119,Martell - Red Barrel 700 ml,960000,Drinking Goat,Bandung,10,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_KOo_Uhosjhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUEH_rOHmFircYpq9z2Qfdi6sJdbm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZF7o_rFbAeO6ACPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sepHidN6_Kh6AnRoAJOoAUhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu-W_7Pgou2ke_CHuVBN392gPJNI1_-6epnO_OPg8jh91MBoQuBN_MOgP7NIu_og81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PdyjrNHfgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_92-P1Y1qpzoucPR_S2z8JN119Bo17tNUiFiyfhOrRzBrBY2gVYfHiUEHpyN6_KDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6sJRo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEH_nOoZdp6_yOopHhHpeFHAKpbm-hP3ua8uYag3hay3N09RosQR-BUstFbsnNHsHfHp1dHAU7HpyhosUhwe?pub_domain=0&keywords=perak+1oz&management_type=2&page=5&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fdrinking-goat%2Fmartell-red-barrel-700-ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&is_search=1&t=desktop&src=search&dv=desktop&pub_unit=0
120,Roche Mazet Merlot Pays D'OC Wine 750ml - Instan-Sameday,280000,IndoSpirits sunter,Jakarta Utara,40,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eFHpjdHAyObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUEH_KFHmFircYpq9z2Qfdi6sUFbm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZF7o_rFbAeOopBPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHN6mdNHsKh6AJ7o_rNH_rRHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OZQ1YI3_uqqjJF_Vzg8uBE39z6zOJa_jHFo1Y9392HuO-2_3Og81NW39P6zO1p39B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8c-I6_oMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jY1gRuvuJj7_uzS8JNJu_ovuJ1p_S2oq3gzv_7ibm-sQIupPcua9fBj9RyaUstp6AjR6mFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUSCaq3oB9f-2gmUEH_KFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstN6AyXosy7HpraHpyao_KaoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdhHsnRHpHaHAUf6_eRH_eRwe?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Findospiritssunter%2Froche-mazet-merlot-pays-d-oc-wine-750ml-instan-sameday%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&keywords=perak+1oz&pub_unit=0&ob=23&pub_domain=0&is_search=1&dv=desktop&pub_id=0&management_type=2&page=5
121,PRO] SILVER PERAK ISILVER BEKANTAN COLOUR COLOURED 1oZ + FREE GIFT,715000,PACIH,Depok,11,5.0,https://www.tokopedia.com/pacih/pro-silver-perak-isilver-bekantan-colour-coloured-1oz-free-gift-1-oz-31-1g?extParam=ivf%3Dfalse%26src%3Dsearch
122,PAMP Silver 2013 Lunar Series SNAKE 1oz PRESS,2335000,superwah,Kab. Bandung,4,5.0,https://www.tokopedia.com/superwah/pamp-silver-2013-lunar-series-snake-1oz-press?extParam=ivf%3Dfalse%26src%3Dsearch
123,WHITE WINE Yellowglen Yellow Brut Cuvee / Pink Soft Rose 750ML - YELLOW,460000,WINE CARTEL,Jakarta Selatan,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1pHseh6_yRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUEH_nFHmFircYpq9z2Qfdi6sUabm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZF7o_rFbAeOopBPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6seFHida6_KOHsepHsnNHArabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu-W_7Pgou2ke_CHuVBN392gPJNI1_-6epnO_OPg8jh91MBoQuBN_MOgP7NIu_og81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PdyjrNHfgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_1z-P1Okqpz6uJjF_92-P7Y1e_ooq1tNUiFiyfhOrRzBrBY2gVYfHiUEH_jNoAKDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEH_nFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstNosrXoAKRopyaHpJpHpKOHZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdhHprhH_yposraosyd6AHawe?ob=23&dv=desktop&page=5&t=desktop&pub_id=0&is_search=1&src=search&pub_domain=0&keywords=perak+1oz&r=https%3A%2F%2Fwww.tokopedia.com%2Fwinecartel%2Fwhite-wine-yellowglen-yellow-brut-cuvee-pink-soft-rose-750ml-yellow%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&management_type=1
124,Sterling Reserve - B10 Premium - Blended Whisky - 375ml,179000,minuman_com,Jakarta Selatan,60,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1d6_KOHsnFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnpHpKDUMoFyaUEH_jOHmFircYpq9z2Qfdi6sU7bm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZF7o_rFbAeOopxPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHRomdR6_jOHA1RHpJdopyaoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OZQ1YI3_uqqjJF_Vzg8uBE39z6zOJa_jHFo1Y9392HuO-2_3Og81NW39P6zO1p39B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8c-I6_oMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNE19u68MDO_BzCH1NE_9xvzcHa_32uq3gzv_7ibm-sQIupPcua9fBj9RyaUstpH_nfoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUsth6_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sj7HiddHAJN6_j7opUhopKObm-hP3ua8uYag3hay3N09RosQR-BUstFbsJ7oAjdoA1posJfHA176_nawe?management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fminumancom%2Fsterling-reserve-b10-premium-blended-whisky-375ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&src=search&keywords=perak+1oz&ob=23&pub_domain=0&pub_id=0&pub_unit=0&page=5&t=desktop&dv=desktop
125,Vibe Creme de Menthe 700ml,250000,Chamber of Liquor,Jakarta Utara,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_UFoAJ7HA1fbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6Anpo_nDUMoFyaUEH_HFHmFircYpq9z2Qfdi6sJDUMVDgaUEUMWB89P5rMzwPcYwrI-5gIusPVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUE6ZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHp1DoA1RHmF7o_KF9ZFiQBYsy3Njq3zxPcuwy3zpUstRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstp6AnXosUao_Ufosrd6AyFH_eDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk1_-6zJ1a332Dq7h13_zqzJB7_jzC8B2AHAz6zJja_VPGqjNIZ_CozJVE_3OcQ1N_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRxizpjpgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z92vzJVO_M2-81N1Z_-6qMH7_7zgP7O113BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEH_HRo_jDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6sJpHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6AKabsUhosn7oAraH_HfosHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAUfH_JOHprhHpeFoAJhHsPY?is_search=1&pub_domain=0&page=6&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fchamberofliquor%2Fvibe-creme-de-menthe-700ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=2&ob=23&pub_unit=0&keywords=perak+1oz&t=desktop&dv=desktop&pub_id=0
